"","X","rank","player","points","date","year","month","right_hand","age","birthdate","last_name","first_name","avg_playtime","avg_aces","total_matches","avg_1stin","avg_1stWon","avg_2ndWon","avg_bpSaved","avg_bpFaced","avg_svpt","countries","countries_iso","continent","obs.by.player","rank_sqrt","obs.by.age","mean.rank","p.first.won","p.serves.won","p.breaks.saved","c.first.won","z.first.won","c.serves.won","z.serves.won","c.breaks.saved","z.breaks.saved","c.avg.aces","z.avg.aces","age.27","age.27sq","age.2.7","age.2.7sq","predicted.rank.final.model"
"1271",3115,37,103908,845,"5/7/2007",2007,5,1,25,"1/12/1982","Mathieu","Paul Henri",113.2,4.24,50,44.38,31.02,16.94,3.42,6.16,76.46,"FRA","FRA","EU",17,6.08276253029822,513,9.52216836561296,0.698963497070753,0.6272560816113,0.555194805194805,-0.0187760551667966,-0.809962091688548,4.75118691408705e-05,0.00264692254172348,-0.0504812566100109,-1.06421340418171,-0.657997283875,-0.650501677238426,-2,4,-0.2,0.4,7.42148832393479
"1272",3116,23,103908,1185,"10/6/2008",2008,10,1,26,"1/12/1982","Mathieu","Paul Henri",110.2794118,4.794117647,68,42.20588235,31.33823529,17.61764706,3.75,5.823529412,75.17647059,"FRA","FRA","EU",17,4.79583152331272,540,9.52216836561296,0.742508710755575,0.65121283249645,0.643939393913376,0.0247691585180263,1.06849278319673,0.0240042627542912,1.33729582377408,0.0382633321085601,0.806642973117095,-0.103879636875,-0.102696287164224,-1,1,-0.1,0.1,5.43053198286367
"1273",3117,33,103908,1630,"3/30/2009",2009,3,1,27,"1/12/1982","Mathieu","Paul Henri",112.122807,5.543859649,57,43.9122807,32.63157895,19.38596491,3.666666667,5.701754386,79.33333333,"FRA","FRA","EU",17,5.74456264653803,491,9.52216836561296,0.743108270165526,0.655683325993936,0.643076923131427,0.0253687179279766,1.09435659694572,0.028474756251777,1.58635043318208,0.0374008613266111,0.788460918459541,0.645862365125,0.63850499397928,0,0,0,0,5.31508066972105
"1274",3118,64,103908,740,"6/7/2010",2010,6,1,28,"1/12/1982","Mathieu","Paul Henri",107.0701754,5.947368421,57,45.21052632,32.1754386,17.12280702,4.122807018,6.719298246,79.47368421,"FRA","FRA","EU",17,8,481,9.52216836561296,0.711680248362125,0.62030905085179,0.613577023531335,-0.00605930387542386,-0.261386451920623,-0.00689951889036911,-0.38437747047622,0.00790096172651888,0.166562996643404,1.049371137125,1.03741717705188,1,1,0.1,0.1,7.2619367408767
"1275",3119,119,103908,465,"6/6/2011",2011,6,1,29,"1/12/1982","Mathieu","Paul Henri",111.6097561,6.512195122,41,43.51219512,32.36585366,19.02439024,4,6.609756098,80.43902439,"FRA","FRA","EU",17,10.9087121146357,419,9.52216836561296,0.743834080784477,0.638872043634442,0.605166051620321,0.0260945285469276,1.12566663954375,0.0116634738922825,0.649781044579638,-0.000510010184494925,-0.0107517068919606,1.614197838125,1.59580962843979,2,4,0.2,0.4,6.71057743257801
"1276",3120,97,103908,561,"7/29/2013",2013,7,1,31,"1/12/1982","Mathieu","Paul Henri",118.5471698,5.396226415,53,42.45283019,31.88679245,20.05660377,4.660377358,7.056603774,80.24528302,"FRA","FRA","EU",17,9.8488578017961,302,9.52216836561296,0.751111111021077,0.647307782652519,0.660427807378264,0.0333715587835274,1.4395834116962,0.0200992129103593,1.11974251245707,0.0547517455734475,1.1542411075808,0.498229131125,0.492553530824947,4,16,0.4,1.6,7.52587617200406
"1277",3121,94,103908,565,"11/3/2014",2014,11,1,32,"1/12/1982","Mathieu","Paul Henri",95.6122449,5.816326531,49,40.65306122,30.02040816,16.97959184,3.346938776,6.06122449,74.91836735,"FRA","FRA","EU",17,9.69535971483266,236,9.52216836561296,0.738453815262279,0.627349496024489,0.552188552250768,0.0207142630247299,0.893572566668138,0.000140926282329423,0.00785111089427041,-0.0534875095540479,-1.12758929642863,0.918329247125,0.907868056831367,5,25,0.5,2.5,9.9423830453541
"1278",3122,98,103908,573,"11/2/2015",2015,11,1,33,"1/12/1982","Mathieu","Paul Henri",93.93442623,4.06557377,61,39.55737705,28.26229508,16.57377049,3.803278689,6.06557377,70.39344262,"FRA","FRA","EU",17,9.89949493661167,181,9.52216836561296,0.714463323598954,0.636935258473369,0.627027027156245,-0.00327622863859478,-0.141330059876411,0.00972668873121019,0.541881263029938,0.0213509653514293,0.450107327849371,-0.832423513875,-0.822940922733747,6,36,0.6,3.6,10.807587470459
"1279",3123,68,103908,751,"9/26/2016",2016,9,1,34,"1/12/1982","Mathieu","Paul Henri",99.19354839,3.612903226,31,45.93548387,31.38709677,15.74193548,3.64516129,6.451612903,76.64516129,"FRA","FRA","EU",17,8.24621125123532,121,9.52216836561296,0.683286516777036,0.614898989796359,0.564999999969775,-0.0344530354605136,-1.48623618852406,-0.0123095799458002,-0.685776106620436,-0.040676061835041,-0.857506590388449,-1.285094057875,-1.27045484919605,7,49,0.7,4.9,13.7020173626435
"1280",3124,138,103908,413,"6/26/2017",2017,6,1,35,"1/12/1982","Mathieu","Paul Henri",103.6981132,5.075471698,53,44.13207547,31.13207547,17.52830189,4.547169811,7.490566038,80.0754717,"FRA","FRA","EU",17,11.7473401244707,85,9.52216836561296,0.705429670788153,0.607681432615276,0.607052896661212,-0.0123098814493966,-0.531024075005017,-0.019527137126883,-1.08787173333937,0.00137683485639617,0.029025547458952,0.177474414125,0.175452706089211,8,64,0.8,6.4,15.0578033782723
"1281",3125,463,103908,80,"6/11/2018",2018,6,1,36,"1/12/1982","Mathieu","Paul Henri",90,4.925925926,27,39.44444444,28.14814815,15.81481481,3.703703704,6.222222222,70.7037037,"FRA","FRA","EU",17,21.51743479135,52,9.52216836561296,0.713615023601534,0.621791513872278,0.595238095306973,-0.00412452863601498,-0.177924053353001,-0.00541705586988106,-0.30178832260315,-0.0104379664978432,-0.220046500530289,0.0279286421249996,0.0276104917003811,9,81,0.9,8.1,16.4010457706964
"1282",3126,36,103909,1010,"10/22/2001",2001,10,1,19,"1/13/1982","Coria","Guillermo",110.2857143,3.428571429,7,47.42857143,31.28571429,20.57142857,4,8,87.28571429,"ARG","ARG","SA",8,6,63,8.93999420785735,0.65963855428736,0.594108019643497,0.5,-0.00603501826332697,-0.184053291991495,-0.00170791935007375,-0.036962208826632,-0.0674804775238628,-1.46037665143509,0.86040786325,0.706594295918745,-8,64,-0.8,6.4,5.61367664421143
"1283",3127,79,103909,493,"8/19/2002",2002,8,1,20,"1/13/1982","Coria","Guillermo",108.9268293,3.536585366,41,41.82926829,28.75609756,19.56097561,4.390243902,7.43902439,79.3902439,"ARG","ARG","SA",8,8.88819441731559,127,8.93999420785735,0.687463556872082,0.608602150547115,0.590163934386563,0.0217899843213949,0.664541211277941,0.0127862115535444,0.276714835231064,0.0226834568627,0.490903324808391,0.96842180025,0.79529877553105,-7,49,-0.7,4.9,5.12393398695119
"1284",3128,7,103909,2260,"6/30/2003",2003,6,1,21,"1/13/1982","Coria","Guillermo",105.7027027,3.432432432,37,48.67567568,32.75675676,14.21621622,4.189189189,7.216216216,76.24324324,"ARG","ARG","SA",8,2.64575131106459,221,8.93999420785735,0.672959466969643,0.616093583953893,0.580524344560465,0.00728589441895544,0.222201954393416,0.0202776449603218,0.43884188530527,0.0130438670366024,0.282288441985933,0.86426886625,0.709765074351685,-6,36,-0.6,3.6,5.89666493915729
"1285",3129,4,103909,3240,"3/15/2004",2004,3,1,22,"1/13/1982","Coria","Guillermo",99.24,2.826666667,75,46.77333333,32.45333333,13.21333333,3.613333333,5.6,70.28,"ARG","ARG","SA",8,2,310,8.93999420785735,0.693842645360165,0.649781824985771,0.645238095178571,0.0281690728094782,0.859087803335731,0.0539658859922003,1.16791132290397,0.0777576176547087,1.68278905930974,0.25850310125,0.212290966438417,-5,25,-0.5,2.5,5.84066027396992
"1286",3130,8,103909,2110,"9/19/2005",2005,9,1,23,"1/13/1982","Coria","Guillermo",104.98,2.54,50,50.32,34.66,12.62,3.2,5.8,74.7,"ARG","ARG","SA",8,2.82842712474619,393,8.93999420785735,0.68879173290938,0.63293172690763,0.551724137931034,0.0231181603586926,0.705047330951903,0.0371157879140596,0.803247239739519,-0.0157563395928283,-0.340990332282573,-0.0281635657499999,-0.0231288157182964,-4,16,-0.4,1.6,7.74703844925685
"1287",3131,25,103909,1185,"6/19/2006",2006,6,1,24,"1/13/1982","Coria","Guillermo",112.1973684,3.421052632,76,49.46052632,34.03947368,14,4.473684211,7.421052632,78.34210526,"ARG","ARG","SA",8,5,458,8.93999420785735,0.688214950641067,0.61320120924205,0.60283687946225,0.0225413780903798,0.687456882901333,0.0173852702484796,0.376246096985777,0.0353564019383876,0.765164470736246,0.85288906625,0.700419620745155,-3,9,-0.3,0.9,9.10483244747685
"1288",3132,329,103909,101,"5/14/2007",2007,5,1,25,"1/13/1982","Coria","Guillermo",110.12,0.56,25,48.8,30.84,9.88,5.6,10.52,77.52,"ARG","ARG","SA",8,18.1383571472171,513,8.93999420785735,0.631967213114754,0.525283797729618,0.532319391634981,-0.0337063594359331,-1.02796149813341,-0.0705321412639527,-1.52643257673446,-0.0351610858888818,-0.760937544537509,-2.00816356575,-1.64916777430532,-2,4,-0.2,0.4,12.7323469196279
"1289",3133,677,103909,52,"3/23/2009",2009,3,1,27,"1/13/1982","Coria","Guillermo",103.8,0.8,10,47.8,28.8,10.9,5.8,10.8,75.4,"ARG","ARG","SA",8,26.0192236625154,491,8.93999420785735,0.602510460251046,0.526525198938992,0.537037037037037,-0.0631631122996412,-1.92632039273543,-0.0692907400545788,-1.49956659460449,-0.0304434404868258,-0.65884076858514,-1.76816356575,-1.45207214296144,0,0,0,0,16.9095705072186
"1290",3151,224,103917,154,"8/19/2002",2002,8,1,20,"1/21/1982","Mahut","Nicolas",115.6,9,5,59,41.8,15.4,5.8,9.4,92.4,"FRA","FRA","EU",18,14.9666295470958,127,9.94934533407826,0.708474576271186,0.619047619047619,0.617021276595745,-0.0299186101112228,-1.07382964809431,-0.0271650629429657,-0.995293355807861,0.015414944820745,0.306413551410883,1.1050184785,0.880876955272228,-7,49,-0.7,4.9,12.3580551233941
"1291",3153,112,103917,369,"5/3/2004",2004,5,1,22,"1/21/1982","Mahut","Nicolas",107.2222222,9.444444444,9,50.66666667,36.55555556,17,4.333333333,7.666666667,85.77777778,"FRA","FRA","EU",18,10.5830052442584,310,9.94934533407826,0.721491228110428,0.624352331641856,0.565217391236295,-0.0169019582719808,-0.606639942023834,-0.0218603503487285,-0.800935433258604,-0.0363889405387049,-0.723328213769444,1.5494629225,1.23517045916894,-5,25,-0.5,2.5,11.6028861290411
"1292",3154,134,103917,309,"12/26/2005",2005,12,1,23,"1/21/1982","Mahut","Nicolas",103,7.833333333,12,47.83333333,32.25,14.75,4.083333333,8.083333333,82.16666667,"FRA","FRA","EU",18,11.5758369027902,393,9.94934533407826,0.674216027921548,0.572008113567058,0.505154639154852,-0.064177158460861,-2.30342703853975,-0.0742045684235262,-2.7187610084905,-0.096451692620148,-1.91723720188458,-0.0616481885000004,-0.0491434936523812,-4,16,-0.4,1.6,13.218657966376
"1293",3155,77,103917,530,"6/26/2006",2006,6,1,24,"1/21/1982","Mahut","Nicolas",91,7.666666667,6,42.5,33,12.16666667,2.166666667,4.333333333,69.83333333,"FRA","FRA","EU",18,8.77496438739212,458,9.94934533407826,0.776470588235294,0.646778043038032,0.500000000115385,0.038077401852885,1.36666251807905,0.000565361047447643,0.0207141097128553,-0.101606331659615,-2.01969953779893,-0.2283148545,-0.182003557215067,-3,9,-0.3,0.9,10.2409729575868
"1294",3156,69,103917,555,"8/6/2007",2007,8,1,25,"1/21/1982","Mahut","Nicolas",101.9666667,7.933333333,30,45.53333333,32.73333333,13.76666667,3.266666667,5.466666667,73.1,"FRA","FRA","EU",18,8.30662386291807,513,9.94934533407826,0.718887262058484,0.636114911080711,0.597560975634295,-0.0195059243239254,-0.700100699018033,-0.0100977709098733,-0.369969483088176,-0.00404535614070467,-0.0804123502360506,0.0383518115000001,0.0305725448040953,-2,4,-0.2,0.4,10.3953657760066
"1295",3157,69,103917,591,"7/7/2008",2008,7,1,26,"1/21/1982","Mahut","Nicolas",107.3333333,7.833333333,42,44.97619048,33.69047619,17.47619048,3.69047619,5.761904762,78.35714286,"FRA","FRA","EU",18,8.30662386291807,540,9.94934533407826,0.749073583832794,0.652993011261513,0.640495867675364,0.0106803974503851,0.383337574607193,0.00678032927092875,0.248422640790988,0.038889535900364,0.773034282413712,-0.0616481885000004,-0.0491434936523812,-1,1,-0.1,0.1,9.29181682051224
"1296",3158,141,103917,581,"4/13/2009",2009,4,1,27,"1/21/1982","Mahut","Nicolas",108.4761905,9,42,51.66666667,37.80952381,15.88095238,4,6.428571429,83.45238095,"FRA","FRA","EU",18,11.8743420870379,491,9.94934533407826,0.731797234985045,0.643366619128199,0.622222222180741,-0.00659595139736369,-0.23673988001272,-0.00284606286238598,-0.104276123456499,0.0206158904057411,0.409796354653145,1.1050184785,0.880876955272228,0,0,0,0,9.62280253459451
"1297",3159,158,103917,302,"9/6/2010",2010,9,1,28,"1/21/1982","Mahut","Nicolas",95.5,9,8,45.5,35.625,14.75,2.625,4.125,74.25,"FRA","FRA","EU",18,12.5698050899765,481,9.94934533407826,0.782967032967033,0.678451178451178,0.636363636363636,0.0445738465846238,1.59983093513498,0.0322384964605937,1.18117750714702,0.0347573045886367,0.690895054138717,1.1050184785,0.880876955272228,1,1,0.1,0.1,8.12126509335106
"1298",3160,90,103917,574,"2/7/2011",2011,2,1,29,"1/21/1982","Mahut","Nicolas",117.9387755,10.30612245,49,59.08163265,44.85714286,16.26530612,4.06122449,5.93877551,89.26530612,"FRA","FRA","EU",18,9.48683298050514,419,9.94934533407826,0.759240069172327,0.684727937837715,0.683848797308723,0.0208468827899176,0.748229972145777,0.0385152558471308,1.41114998784921,0.0822424655337236,1.63479053827437,2.4111409285,1.9220660298029,2,4,0.2,0.4,7.94468347472354
"1299",3161,81,103917,638,"2/6/2012",2012,2,1,30,"1/21/1982","Mahut","Nicolas",97.14492754,7.289855072,69,45.23188406,33.97101449,13.63768116,2.710144928,4.47826087,70.63768116,"FRA","FRA","EU",18,9,362,9.94934533407826,0.751041332811552,0.673984407021551,0.605177993572313,0.012648146429143,0.453963422049383,0.0277717250309666,1.01752068311704,0.00357166179731316,0.0709963991749412,-0.6051264495,-0.482382833193729,3,9,0.3,0.9,8.61510668293049
"1300",3162,81,103917,633,"7/29/2013",2013,7,1,31,"1/21/1982","Mahut","Nicolas",108.2093023,7.325581395,43,49.95348837,36.11627907,15.55813953,4.930232558,7.558139535,81.20930233,"FRA","FRA","EU",18,9,302,9.94934533407826,0.722998137837556,0.636311569209364,0.652307692279195,-0.0153950485448534,-0.552554396740294,-0.00990111278122019,-0.362764179377855,0.0507013605041956,1.00782611382084,-0.5694001265,-0.453903223811964,4,16,0.4,1.6,9.49615005965915
"1301",3163,88,103917,620,"7/21/2014",2014,7,1,32,"1/21/1982","Mahut","Nicolas",91.33333333,8.098039216,51,41.54901961,32.05882353,14.17647059,2.725490196,4.392156863,68.66666667,"FRA","FRA","EU",18,9.38083151964686,236,9.94934533407826,0.77159037279147,0.673329525986732,0.620535714231844,0.0331971864090609,1.19150331070998,0.0271168439961469,0.99352667492464,0.0189293824568442,0.376272466237486,0.2030576945,0.161869549836454,5,25,0.5,2.5,8.36915924643297
"1302",3164,71,103917,710,"11/30/2015",2015,11,1,33,"1/21/1982","Mahut","Nicolas",97.7962963,7.203703704,54,43.55555556,32.35185185,14.38888889,3.166666667,5.296296296,72.2962963,"FRA","FRA","EU",18,8.42614977317636,181,9.94934533407826,0.742772108725227,0.646516393399256,0.597902097998484,0.00437892234281823,0.157166947961161,0.000303711408671803,0.0111275997323749,-0.00370423377651574,-0.0736316243695435,-0.691277817500001,-0.55105929083939,6,36,0.6,3.6,9.45384567019047
"1303",3165,42,103917,1054,"7/11/2016",2016,7,1,34,"1/21/1982","Mahut","Nicolas",109.8695652,6.608695652,23,49.73913043,36.69565217,15.43478261,3.217391304,5.869565217,79.69565217,"FRA","FRA","EU",18,6.48074069840786,121,9.94934533407826,0.737762237754505,0.654118930714059,0.548148148125432,-0.000630948627904027,-0.0226458161174279,0.00790624872347467,0.289674897509353,-0.0534581836495676,-1.06262539986488,-1.2862858695,-1.02537613839084,7,49,0.7,4.9,9.71852778212913
"1304",3166,82,103917,650,"6/12/2017",2017,6,1,35,"1/21/1982","Mahut","Nicolas",99.34042553,5.276595745,47,45.65957447,34.06382979,15.04255319,3.319148936,5.531914894,74.91489362,"FRA","FRA","EU",18,9.05538513813742,85,9.94934533407826,0.746039142620157,0.655495597832499,0.599999999927692,0.00764595623774755,0.274426334164672,0.00928291584191476,0.340114229787704,-0.00160633184730741,-0.0319301724269214,-2.6183857765,-2.08727341253364,8,64,0.8,6.4,9.50402453210591
"1305",3167,130,103917,435,"6/25/2018",2018,6,1,36,"1/21/1982","Mahut","Nicolas",104.75,6.5,36,48.22222222,34.69444444,16.22222222,4.277777778,6.75,79.33333333,"FRA","FRA","EU",18,11.4017542509914,52,9.94934533407826,0.719470046023939,0.641806722632009,0.633744856,-0.0189231403584704,-0.679183594305847,-0.00440595935857602,-0.161428747091702,0.0321385242250003,0.638839740226271,-1.3949815215,-1.11202400613968,9,81,0.9,8.1,10.1282759265778
"1306",3221,63,103970,627,"7/7/2003",2003,7,1,21,"4/2/1982","Ferrer","David",82.25,1.0625,16,40.3125,26.5625,13.8125,2.75,5.4375,66.3125,"ESP","ESP","EU",16,7.93725393319377,221,4.03052916775444,0.65891472868217,0.608859566446748,0.505747126436782,-0.026198212476088,-1.0039043711835,-0.0164097341540024,-0.683927738445289,-0.0911180019521436,-2.31427751839141,-1.5578543929375,-2.58295277821859,-6,36,-0.6,3.6,7.43013613138936
"1307",3222,52,103970,749,"5/24/2004",2004,5,1,22,"4/2/1982","Ferrer","David",86.80851064,2,47,43.53191489,28.55319149,14.61702128,4.829787234,8.617021277,72.89361702,"ESP","ESP","EU",16,7.21110255092798,310,4.03052916775444,0.655913978563786,0.592235843615159,0.560493827129261,-0.029198962594473,-1.11889184078379,-0.0330334569855918,-1.37677413400845,-0.0363713012596644,-0.923783259252014,-0.6203543929375,-1.02855960735626,-5,25,-0.5,2.5,6.7396703130349
"1308",3223,20,103970,1340,"7/18/2005",2005,7,1,23,"4/2/1982","Ferrer","David",103.5,2.466666667,60,49.81666667,31.9,13.95,4.983333333,8.7,78.76666667,"ESP","ESP","EU",16,4.47213595499958,393,4.03052916775444,0.640347942412824,0.58209902663639,0.572796934827586,-0.0447649987454346,-1.71537573250785,-0.0431702739643606,-1.79925814540435,-0.0240681935613389,-0.611300490286808,-0.1536877259375,-0.254817228418785,-4,16,-0.4,1.6,6.42571163708134
"1309",3224,14,103970,1620,"1/2/2006",2006,1,1,24,"4/2/1982","Ferrer","David",102.6478873,2.436619718,71,48.88732394,31.73239437,13.85915493,4.535211268,7.661971831,76.1971831,"ESP","ESP","EU",16,3.74165738677394,458,4.03052916775444,0.649092480679563,0.598336414092452,0.591911764756265,-0.0360204604786952,-1.38028874144028,-0.0269328865082985,-1.12251350244644,-0.0049533636326603,-0.125808927433507,-0.1837346749375,-0.304635652238357,-3,9,-0.3,0.9,5.2580184716048
"1310",3225,15,103970,1725,"5/7/2007",2007,5,1,25,"4/2/1982","Ferrer","David",108.4375,2.515625,64,51.46875,33.859375,14.609375,4.171875,7.578125,80.75,"ESP","ESP","EU",16,3.87298334620742,513,4.03052916775444,0.657862780813601,0.600232198142415,0.550515463917526,-0.027250160344658,-1.04421456656338,-0.0250371024583358,-1.04350068690029,-0.0463496644713994,-1.17722057302664,-0.1047293929375,-0.173643363381981,-2,4,-0.2,0.4,4.92965104762241
"1311",3226,5,103970,2715,"1/28/2008",2008,1,1,26,"4/2/1982","Ferrer","David",100.6219512,2.87804878,82,47.54878049,32.58536585,13.06097561,3.524390244,5.926829268,72.57317073,"ESP","ESP","EU",16,2.23606797749979,540,4.03052916775444,0.685303923974518,0.628969920989423,0.594650205807143,0.000190982816259511,0.00731838037571667,0.00370062038867225,0.154235096651571,-0.00221492258178202,-0.0562561231170084,0.2576943870625,0.42726228844747,-1,1,-0.1,0.1,3.30778153297805
"1312",3227,18,103970,1795,"11/23/2009",2009,11,1,27,"4/2/1982","Ferrer","David",111.28125,2.625,64,50.84375,34.671875,14.109375,3.875,6.515625,77.25,"ESP","ESP","EU",16,4.24264068711928,491,4.03052916775444,0.681929932390903,0.631472491909385,0.594724220623501,-0.003183008767355,-0.121971543592131,0.00620319130863445,0.258537680320864,-0.00214090776542408,-0.0543762440387225,0.00464560706249983,0.00770250655195685,0,0,0,0,3.0770269622315
"1313",3228,12,103970,3065,"8/23/2010",2010,8,1,28,"4/2/1982","Ferrer","David",113.983871,3.096774194,62,47.61290323,33.08064516,15.61290323,4.193548387,7.016129032,77.56451613,"ESP","ESP","EU",16,3.46410161513775,481,4.03052916775444,0.694783197743684,0.627781243531365,0.597701149433479,0.00967025658542597,0.370560123727373,0.00251194293061408,0.104693191950309,0.000836021044553381,0.0212338359803826,0.4764198010625,0.789913264250815,1,1,0.1,0.1,2.89593091328295
"1314",3229,6,103970,4150,"7/11/2011",2011,7,1,29,"4/2/1982","Ferrer","David",106.5555556,3.024691358,81,48.24691358,33.60493827,14.32098765,3.987654321,6.172839506,74.17283951,"ESP","ESP","EU",16,2.44948974278318,419,4.03052916775444,0.696519959028641,0.646138481910735,0.646000000020088,0.0114070178703829,0.437112078264802,0.0208691813099844,0.869789348358278,0.0491348716311627,1.24796117505705,0.4043369650625,0.67039852503504,2,4,0.2,0.4,2.1471937061335
"1315",3230,5,103970,5455,"7/16/2012",2012,7,1,30,"4/2/1982","Ferrer","David",109.9864865,3.581081081,74,45.62162162,33,16.28378378,3.743243243,5.743243243,75.04054054,"ESP","ESP","EU",16,2.23606797749979,362,4.03052916775444,0.723341232253199,0.65676211052517,0.651764705867604,0.0382282910949409,1.46489187260829,0.0314928099244196,1.31256277930878,0.0548995774786789,1.39437712862519,0.9607266880625,1.5929034698555,3,9,0.3,0.9,1.66522770169721
"1316",3231,4,103970,6970,"4/8/2013",2013,4,1,31,"4/2/1982","Ferrer","David",109.0588235,3.282352941,85,46.61176471,34.07058824,15.24705882,3.188235294,4.894117647,73.50588235,"ESP","ESP","EU",16,2,302,4.03052916775444,0.730943967729472,0.670934699146564,0.651442307676099,0.0458310265712139,1.7562254658658,0.0456653985458136,1.90325037928927,0.0545771792871739,1.38618863819975,0.6619985480625,1.09760642371107,4,16,0.4,1.6,1.48094041010794
"1317",3232,5,103970,4495,"9/15/2014",2014,9,1,32,"4/2/1982","Ferrer","David",109.9047619,3.154761905,84,49.02380952,34.36904762,15.4047619,3.619047619,6.345238095,78.07142857,"ESP","ESP","EU",16,2.23606797749979,236,4.03052916775444,0.70106847991849,0.637541933479187,0.570356472809394,0.0159555387602316,0.611409466222334,0.0122726328784358,0.511500915892089,-0.0265086555795311,-0.673285018724521,0.5344075120625,0.886058013021309,5,25,0.5,2.5,3.51107566424275
"1318",3233,7,103970,4490,"6/8/2015",2015,6,1,33,"4/2/1982","Ferrer","David",111.5128205,2.243589744,78,49.96153846,34.47435897,15.38461538,4.333333333,6.935897436,79.32051282,"ESP","ESP","EU",16,2.64575131106459,181,4.03052916775444,0.690017962469285,0.628576046440139,0.624768946338266,0.0049050213110261,0.187958332629823,0.00330674583938873,0.137819125058458,0.0279038179493406,0.708720309641585,-0.3767646489375,-0.624683090486179,6,36,0.6,3.6,3.98887047350228
"1319",3234,13,103970,2660,"9/19/2016",2016,9,1,34,"4/2/1982","Ferrer","David",110.3409091,2.090909091,44,47.27272727,33.15909091,14.95454545,3.5,5.840909091,75.09090909,"ESP","ESP","EU",16,3.60555127546399,121,4.03052916775444,0.701442307752006,0.640738498748677,0.599221789873942,0.016329366593748,0.625734389973513,0.0154691981479266,0.64472791610052,0.00235666148501679,0.0598561050109261,-0.5294453019375,-0.877830572455247,7,49,0.7,4.9,4.30782946968971
"1320",3235,32,103970,1230,"4/24/2017",2017,4,1,35,"4/2/1982","Ferrer","David",108.3103448,2.844827586,58,47.87931034,33.34482759,15.29310345,4.068965517,6.586206897,76.81034483,"ESP","ESP","EU",16,5.65685424949238,85,4.03052916775444,0.696435001949947,0.633221099939697,0.61780104704172,0.0113220607916881,0.433856559105143,0.00795179933894596,0.331416468263113,0.020935918652795,0.531744823492533,0.2244731930625,0.372180904893878,8,64,0.8,6.4,5.13211897796557
"1321",3236,42,103970,1155,"6/11/2018",2018,6,1,36,"4/2/1982","Ferrer","David",118.5555556,2.622222222,45,50.53333333,35.26666667,17.28888889,5.111111111,8.244444444,84.71111111,"ESP","ESP","EU",16,6.48074069840786,52,4.03052916775444,0.697889182170045,0.620409234058505,0.619946091664148,0.012776241011787,0.489580127298139,-0.00486006654224591,-0.202558693988418,0.0230809632752227,0.586226138263221,0.00186782906249983,0.00309689678836044,9,81,0.9,8.1,6.22352220081368
"1322",3237,73,103971,552,"3/24/2003",2003,3,1,21,"4/3/1982","Beck","Karol",127.2,14,5,53,42,24.6,5,8.2,105.6,"SVK","SVK","EU",10,8.54400374531753,221,12.5277622450285,0.792452830188679,0.630681818181818,0.609756097560976,0.06082637345877,2.19914836704389,0.0143268863907613,0.714114930412485,0.0364418014090169,0.559210466575397,7.1261974923,2.77905651077978,-6,36,-0.6,3.6,8.91398919405374
"1323",3238,66,103971,537,"1/5/2004",2004,1,1,22,"4/3/1982","Beck","Karol",97.56666667,6.2,30,42.3,29.93333333,17.23333333,5.033333333,9.066666667,80.63333333,"SVK","SVK","EU",10,8.12403840463596,310,12.5277622450285,0.707643813947991,0.584952459635591,0.555147058766355,-0.0239826427819188,-0.867080950453234,-0.0314024721554655,-1.56523710780181,-0.018167237385604,-0.278781753425501,-0.6738025077,-0.262767801204884,-5,25,-0.5,2.5,9.93839652633982
"1324",3239,44,103971,812,"8/8/2005",2005,8,1,23,"4/3/1982","Beck","Karol",101.1463415,7.243902439,41,45.46341463,34.14634146,18.14634146,4,6.902439024,82.7804878,"SVK","SVK","EU",10,6.6332495807108,393,12.5277622450285,0.751072961366782,0.631703005258203,0.57950530038612,0.019446504636873,0.703079050831114,0.0153480734671461,0.765015378569936,0.00619100423416152,0.0950028328045029,0.3700999313,0.144330637037461,-4,16,-0.4,1.6,7.00973156771738
"1325",3240,134,103971,316,"5/8/2006",2006,5,1,24,"4/3/1982","Beck","Karol",97.95454545,5.704545455,44,40.56818182,29.04545455,15.45454545,4.704545455,8.068181818,75.29545455,"SVK","SVK","EU",10,11.5758369027902,458,12.5277622450285,0.715966386634579,0.591005131265258,0.583098591618774,-0.0156600700953308,-0.566182325521729,-0.025349800525799,-1.26354537508756,0.00978429546681525,0.150142973770651,-1.1692570527,-0.455983914084922,-3,9,-0.3,0.9,8.01359228360272
"1326",3241,103,103971,549,"12/6/2010",2010,12,1,28,"4/3/1982","Beck","Karol",138.3636364,6.545454545,11,56.54545455,39.36363636,18.81818182,4.454545455,9.090909091,97.09090909,"SVK","SVK","EU",10,10.1488915650922,481,12.5277622450285,0.69614147897941,0.599250936316472,0.4900000000451,-0.0354849777504995,-1.2829423560406,-0.0171039954745844,-0.852538242083406,-0.0833142961068589,-1.27848307704101,-0.3283479627,-0.128048309709166,1,1,0.1,0.1,10.7037316319457
"1327",3242,101,103971,543,"1/17/2011",2011,1,1,29,"4/3/1982","Beck","Karol",95.67857143,6.107142857,56,41.5,30.625,15.30357143,3.928571429,6.410714286,72.25,"SVK","SVK","EU",10,10.0498756211209,419,12.5277622450285,0.737951807228916,0.635689569965398,0.612813370513078,0.00632535049900629,0.228690014378366,0.0193346381743411,0.963723269511213,0.0394990743611191,0.606125244876407,-0.766659650699999,-0.298979995450888,2,4,0.2,0.4,10.4388248165387
